transaction_id,account_id,transaction_date,transaction_type,amount,currency
TXN00002912,ACCT000335,2025-04-01,Interest,3879.82,CAD
TXN00002913,ACCT000115,2025-06-24,Purchase,1514.87,GBP
TXN00002914,ACCT000228,2025-12-25,Interest,1147.52,USD
TXN00002915,ACCT000068,2025-11-06,Purchase,826.34,GBP
TXN00002916,ACCT000188,2025-12-24,Purchase,2193.3,CAD
TXN00002917,ACCT000356,2025-07-08,Purchase,3543.5,GBP
TXN00002918,ACCT000018,2025-05-23,Purchase,2096.03,CAD
TXN00002919,ACCT000035,2025-02-03,Transfer,3511.73,USD
TXN00002920,ACCT000341,2025-07-03,Fee,4389.52,CAD
TXN00002921,ACCT000125,2025-03-12,Interest,2538.03,USD
TXN00002922,ACCT000293,2025-04-06,Purchase,814.17,USD
TXN00002923,ACCT000280,2025-07-11,Interest,3301.01,GBP
TXN00002924,ACCT000337,2025-04-05,Fee,2392.01,GBP
TXN00002925,ACCT000021,2025-04-29,Interest,583.67,USD
TXN00002926,ACCT000383,2025-12-26,Payment,1505.21,CAD
TXN00002927,ACCT000262,2025-01-07,Purchase,1862.43,USD
TXN00002928,ACCT000300,2025-09-29,Transfer,3331.23,USD
TXN00002929,ACCT000071,2025-06-13,Fee,4402.52,USD
TXN00002930,ACCT000097,2025-12-06,Interest,4007.12,CAD
TXN00002931,ACCT000051,2025-03-30,Interest,2396.28,CAD
TXN00002932,ACCT000278,2025-02-06,Transfer,3168.82,USD
TXN00002933,ACCT000075,2025-02-04,Payment,4289.94,CAD
TXN00002934,ACCT000038,2025-10-17,Transfer,4949.39,USD
TXN00002935,ACCT000212,2025-11-17,Payment,3136.57,USD
TXN00002936,ACCT000209,2025-01-31,Payment,4140.74,CAD
TXN00002937,ACCT000400,2025-07-22,Purchase,4353.99,USD
TXN00002938,ACCT000192,2025-07-20,Payment,3359.92,CAD
TXN00002939,ACCT000116,2025-03-07,Transfer,4182.68,CAD
TXN00002940,ACCT000261,2025-07-28,Transfer,4747.19,USD
TXN00002941,ACCT000148,2025-09-12,Payment,2996.9,USD
TXN00002942,ACCT000214,2025-02-03,Interest,3001.11,GBP
TXN00002943,ACCT000398,2025-03-16,Purchase,3523.85,USD
TXN00002944,ACCT000144,2025-08-26,Fee,1390.56,USD
TXN00002945,ACCT000310,2025-06-17,Fee,4182.44,USD
TXN00002946,ACCT000198,2025-12-19,Interest,2559.64,GBP
TXN00002947,ACCT000310,2025-11-03,Transfer,4617.65,GBP
TXN00002948,ACCT000047,2025-12-21,Payment,2349.29,CAD
TXN00002949,ACCT000316,2025-11-20,Fee,2666.03,USD
TXN00002950,ACCT000139,2025-05-28,Fee,3147.46,GBP
TXN00002951,ACCT000166,2025-05-03,Transfer,1143.07,GBP
TXN00002952,ACCT000157,2025-04-09,Payment,1745.82,USD
TXN00002953,ACCT000143,2025-05-16,Transfer,3382.12,GBP
TXN00002954,ACCT000097,2025-11-10,Interest,3350.07,USD
TXN00002955,ACCT000352,2025-07-05,Fee,953.88,GBP
TXN00002956,ACCT000237,2025-10-25,Transfer,1609.11,GBP
TXN00002957,ACCT000371,2025-05-30,Payment,590.47,USD
TXN00002958,ACCT000325,2025-06-22,Payment,2992.67,USD
TXN00002959,ACCT000201,2025-09-05,Interest,1878.12,USD
TXN00002960,ACCT000175,2025-03-16,Transfer,2298.1,USD
TXN00002961,ACCT000064,2025-07-12,Transfer,364.89,GBP
TXN00002962,ACCT000097,2025-05-11,Interest,21.32,CAD
TXN00002963,ACCT000282,2025-10-26,Interest,4674.08,USD
TXN00002964,ACCT000102,2025-05-17,Transfer,2839.43,USD
TXN00002965,ACCT000251,2025-11-01,Interest,3142.42,USD
TXN00002966,ACCT000161,2025-03-03,Interest,2188.68,USD
TXN00002967,ACCT000390,2025-01-28,Payment,618.97,USD
TXN00002968,ACCT000281,2025-10-02,Purchase,1390.39,USD
TXN00002969,ACCT000381,2025-12-18,Payment,3920.43,CAD
TXN00002970,ACCT000339,2025-10-18,Payment,204.49,USD
TXN00002971,ACCT000320,2025-05-22,Purchase,561.6,USD
TXN00002972,ACCT000113,2025-11-13,Interest,1207.2,GBP
TXN00002973,ACCT000283,2025-07-01,Transfer,3759.87,USD
TXN00002974,ACCT000300,2025-06-12,Payment,119.66,USD
TXN00002975,ACCT000197,2025-04-15,Payment,4029.52,GBP
TXN00002976,ACCT000083,2025-02-16,Transfer,92.12,GBP
TXN00002977,ACCT000139,2025-09-06,Transfer,4893.47,USD
TXN00002978,ACCT000209,2025-04-24,Purchase,1234.73,USD
TXN00002979,ACCT000089,2025-04-23,Interest,3049.99,USD
TXN00002980,ACCT000344,2025-06-07,Purchase,20.83,CAD
TXN00002981,ACCT000198,2025-08-17,Transfer,4305.17,USD
TXN00002982,ACCT000042,2025-07-29,Payment,506.33,CAD
TXN00002983,ACCT000197,2025-11-11,Interest,756.18,CAD
TXN00002984,ACCT000140,2025-04-16,Purchase,2708.62,CAD
TXN00002985,ACCT000269,2025-06-25,Interest,3948.99,USD
TXN00002986,ACCT000316,2025-07-18,Purchase,2497.67,CAD
TXN00002987,ACCT000074,2025-12-27,Transfer,1031.32,USD
TXN00002988,ACCT000350,2025-07-13,Transfer,4185.51,USD
TXN00002989,ACCT000161,2025-06-30,Interest,1039.62,CAD
TXN00002990,ACCT000149,2025-04-29,Fee,1247.58,CAD
TXN00002991,ACCT000013,2025-12-18,Transfer,4389.26,GBP
TXN00002992,ACCT000034,2025-08-20,Payment,3229.16,USD
TXN00002993,ACCT000185,2025-07-15,Interest,2860.42,USD
TXN00002994,ACCT000229,2025-08-06,Interest,2184.28,USD
TXN00002995,ACCT000118,2025-05-18,Interest,1278.35,USD
TXN00002996,ACCT000087,2025-04-23,Fee,2395.26,GBP
TXN00002997,ACCT000101,2025-01-19,Transfer,2997.53,CAD
TXN00002998,ACCT000118,2025-02-16,Fee,244.65,USD
TXN00002999,ACCT000284,2025-01-26,Purchase,3079.17,USD
TXN00003000,ACCT000131,2025-08-20,Purchase,2628.64,USD
TXN00000101,ACCT000139,2025-02-22,Interest,1802.79,USD
